,source_file,_dataset,_parser,_model,_errors,_file,petitioner,_score_petitioner,petitioner_type,_score_petitioner_type,other_party,_score_other_party,adm_review_docket,_score_adm_review_docket,ra_docket,_score_ra_docket,address,_score_address,apartment,_score_apartment,determination,_score_determination,ra_determination,_score_ra_determination,par_filed_date,_score_par_filed_date,ra_order_issued,_score_ra_order_issued,ra_case_filed,_score_ra_case_filed,issue_date,_score_issue_date
12680,BF110307RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12681,BF110226RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12682,BE430349RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.933,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12683,BF130113RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12684,BF210097RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12685,BF230201RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12686,BF420191RT.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.988,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
12687,BF410028RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
12688,BF410318RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12689,BG110304RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12690,BF430191RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12691,BG130039RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12692,BG130068RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.908,1.0,0.874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12693,BF730124RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12694,BG210326RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12695,BG210186RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
12696,BG210400RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.906,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12697,BG410106RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12698,BG610242RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12699,BG410272RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12700,BH110066RT.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12701,BH410015RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.933,1.0,1.0,1.0,0.891,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12702,BH130125RT.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12703,BH410301RT.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12704,BH410024RT.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12705,BG910281RT.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,0.949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.873,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
12706,BH410290RT.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12707,BH410347RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12708,BH420308RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
12709,BH410310RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.874,0.0,0.826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12710,BH610119RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12711,BH610050RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.885,1.0,0.967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12712,BH430026RT.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12713,BH430049RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12714,BI110091RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12715,BI110060RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12716,BI130150RT.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12717,BI210231RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.984,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12718,BI410109RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.954,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12719,BI110154RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12720,BI410173RT.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12721,BI410315RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12722,BI410279RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12723,BI410106RT.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,0.0,0.002,0.0,0.0,0.0,0.0,1.0,0.97,0.0,0.832,1.0,1.0,0.0,0.583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12724,BJ410279RT.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12725,BJ430192RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.957,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12726,BJ430015RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.885,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
12727,BI710024RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12728,BJ430377RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.862,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
12729,BK110075RT.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12730,BK110116RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12731,BK110188RT.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12732,BK110134RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12733,BK410129RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,0.0,0.788,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
12734,BK410144RT.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12735,BK430135RT.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12736,BK410276RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
12737,BL230361RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12738,BK610076RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12739,BO410046RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.917,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12740,BL410234RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12741,BO410021RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12742,YF210024RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12743,BP220032RT.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
12744,BP210049RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12745,BO910030RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12746,BK430138RT.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.777,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
12747,YJ220048RT.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12748,YG410001RT.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12749,YF420049RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.897,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
12750,YG420056RT.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12751,YJ910024RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12752,YJ410008RT.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12753,YK420045RT.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12754,YK410022RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
12755,YJ430019RO.pdf,par_detailed,pymupdf,gemini/gemini-2.5-flash,0,pymupdf_gemini-2.5-flash_6504a024.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12756,AN110040RO.pdf,par_detailed,pymupdf,gpt-4.1-mini,0,pymupdf_gpt-4.1-mini_78c78d32.json,0.0,0.0,0.0,0.0,0.0,0.179,1.0,1.0,1.0,1.0,1.0,0.961,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
12757,AM410038RO.pdf,par_detailed,pymupdf,gpt-4.1-mini,0,pymupdf_gpt-4.1-mini_78c78d32.json,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.716,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12758,AL410437RO.pdf,par_detailed,pymupdf,gpt-4.1-mini,0,pymupdf_gpt-4.1-mini_78c78d32.json,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12759,AT120012RT.pdf,par_detailed,pymupdf,gpt-4.1-mini,0,pymupdf_gpt-4.1-mini_78c78d32.json,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
